departamento_nombre,localidad_censal_nombre,municipio_nombre,provincia_nombre
Luján de Cuyo  ,El Salto              ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Las Compuertas        ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Las Vegas             ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Las Vegas             ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Las Vegas             ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Las Vegas             ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Luján de Cuyo         ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Luján de Cuyo         ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Luján de Cuyo         ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Luján de Cuyo         ,Las Heras      ,Mendoza     
Luján de Cuyo  ,Luján de Cuyo         ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Luján de Cuyo         ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Perdriel              ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Perdriel              ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Potrerillos           ,Luján de Cuyo  ,Mendoza     
Luján de Cuyo  ,Ugarteche             ,Luján de Cuyo  ,Mendoza     
Maipú          ,Barrancas             ,Maipú          ,Mendoza     
Maipú          ,Barrio Jesús de Nazare,Maipú          ,Mendoza     
Maipú          ,Cruz de Piedra        ,Maipú          ,Mendoza     
Maipú          ,El Pedregal           ,Guaymallén     ,Mendoza     
Maipú          ,Fray Luis Beltrán     ,Maipú          ,Mendoza     
Maipú          ,Maipú                 ,Maipú          ,Mendoza     
Maipú          ,Maipú                 ,Maipú          ,Mendoza     
Maipú          ,Maipú                 ,Maipú          ,Mendoza     
Maipú          ,Maipú                 ,Maipú          ,Mendoza     
Maipú          ,Rodeo del Medio       ,Maipú          ,Mendoza     
Maipú          ,Russell               ,Maipú          ,Mendoza     
Maipú          ,San Roque             ,Maipú          ,Mendoza     
Maipú          ,Villa Teresa          ,Maipú          ,Mendoza     
Malargüe       ,Agua Escondida        ,Malargüe       ,Mendoza     
Malargüe       ,Las Leñas             ,Malargüe       ,Mendoza     
Malargüe       ,Malargüe              ,Malargüe       ,Mendoza     
Rivadavia      ,Andrade               ,Rivadavia      ,Mendoza     
Rivadavia      ,Barrio Cooperativa Los,Rivadavia      ,Mendoza     
Rivadavia      ,Barrio Rivadavia      ,Rivadavia      ,Mendoza     
Rivadavia      ,El Mirador            ,Rivadavia      ,Mendoza     
Rivadavia      ,La Central            ,Rivadavia      ,Mendoza     
Rivadavia      ,La Esperanza          ,Rivadavia      ,Mendoza     
Rivadavia      ,La Florida            ,Rivadavia      ,Mendoza     
Rivadavia      ,La Florida            ,Rivadavia      ,Mendoza     
Rivadavia      ,La Libertad           ,Rivadavia      ,Mendoza     
Rivadavia      ,Los Árboles           ,Rivadavia      ,Mendoza     
Rivadavia      ,Los Campamentos       ,Rivadavia      ,Mendoza     
Rivadavia      ,Medrano               ,Junín          ,Mendoza     
Rivadavia      ,Mundo Nuevo           ,Rivadavia      ,Mendoza     
Rivadavia      ,Reducción de Abajo    ,Rivadavia      ,Mendoza     
Rivadavia      ,Rivadavia             ,Rivadavia      ,Mendoza     
Rivadavia      ,Santa María de Oro    ,Rivadavia      ,Mendoza     
San Carlos     ,Barrio Carrasco       ,San Carlos     ,Mendoza     
San Carlos     ,Barrio El Cepillo     ,San Carlos     ,Mendoza     
San Carlos     ,Chilecito             ,San Carlos     ,Mendoza     
San Carlos     ,Eugenio Bustos        ,San Carlos     ,Mendoza     
San Carlos     ,La Consulta           ,San Carlos     ,Mendoza     
San Carlos     ,Pareditas             ,San Carlos     ,Mendoza     
San Carlos     ,San Carlos            ,San Carlos     ,Mendoza     
San Martín     ,Alto Verde            ,Junín          ,Mendoza     
San Martín     ,Barrio Chivilcoy      ,San Martín     ,Mendoza     
San Martín     ,Barrio Emanuel        ,San Martín     ,Mendoza     
San Martín     ,Barrio La Estación    ,Junín          ,Mendoza     
San Martín     ,Barrio Los Charabones ,San Martín     ,Mendoza     
San Martín     ,Barrio Ntra. Sra. De F,San Martín     ,Mendoza     
San Martín     ,Chapanay              ,San Martín     ,Mendoza     
San Martín     ,Chivilcoy             ,San Martín     ,Mendoza     
San Martín     ,El Espino             ,San Martín     ,Mendoza     
San Martín     ,El Ramblón            ,San Martín     ,Mendoza     
San Martín     ,Montecaseros          ,San Martín     ,Mendoza     
San Martín     ,Nueva California      ,San Martín     ,Mendoza     
San Martín     ,San Martín            ,San Martín     ,Mendoza     
San Martín     ,San Martín            ,San Martín     ,Mendoza     
San Martín     ,Tres Porteñas         ,San Martín     ,Mendoza     
San Rafael     ,Barrio Campos El Toled,San Rafael     ,Mendoza     
San Rafael     ,Barrio El Nevado      ,San Rafael     ,Mendoza     
San Rafael     ,Barrio Empleados de Co,San Rafael     ,Mendoza     
San Rafael     ,Barrio Intendencia    ,San Rafael     ,Mendoza     
San Rafael     ,Capitán Montoya       ,San Rafael     ,Mendoza     
San Rafael     ,Cuadro Benegas        ,San Rafael     ,Mendoza     
San Rafael     ,Cuadro Benegas        ,San Rafael     ,Mendoza     
San Rafael     ,Cuadro Benegas        ,San Rafael     ,Mendoza     
San Rafael     ,El Nihuil             ,San Rafael     ,Mendoza     
San Rafael     ,El Sosneado           ,San Rafael     ,Mendoza     
San Rafael     ,El Tropezón           ,San Rafael     ,Mendoza     
San Rafael     ,Goudge                ,San Rafael     ,Mendoza     
San Rafael     ,Jaime Prats           ,San Rafael     ,Mendoza     
San Rafael     ,La Llave Nueva        ,San Rafael     ,Mendoza     
San Rafael     ,Las Malvinas          ,San Rafael     ,Mendoza     
San Rafael     ,Los Reyunos           ,San Rafael     ,Mendoza     
San Rafael     ,Monte Comán           ,San Rafael     ,Mendoza     
San Rafael     ,Pobre Diablo          ,San Rafael     ,Mendoza     
San Rafael     ,Punta del Agua        ,San Rafael     ,Mendoza     
San Rafael     ,Rama Caída            ,San Rafael     ,Mendoza     
San Rafael     ,Real del Padre        ,San Rafael     ,Mendoza     
San Rafael     ,Salto de las Rosas    ,San Rafael     ,Mendoza     
San Rafael     ,San Rafael            ,San Rafael     ,Mendoza     
San Rafael     ,San Rafael            ,San Rafael     ,Mendoza     
San Rafael     ,25 de Mayo            ,San Rafael     ,Mendoza     
San Rafael     ,Villa Atuel           ,San Rafael     ,Mendoza     
San Rafael     ,Villa Atuel Norte     ,San Rafael     ,Mendoza     
Santa Rosa     ,Barrio 12 de Octubre  ,Santa Rosa     ,Mendoza     
Santa Rosa     ,Barrio María Auxiliado,Santa Rosa     ,Mendoza     
Santa Rosa     ,Barrio Molina Cabrera ,Santa Rosa     ,Mendoza     
Santa Rosa     ,La Dormida            ,Santa Rosa     ,Mendoza     
Santa Rosa     ,Las Catitas           ,Santa Rosa     ,Mendoza     
Santa Rosa     ,Santa Rosa            ,Santa Rosa     ,Mendoza     
Tunuyán        ,Barrio San Cayetano   ,Tunuyán        ,Mendoza     
Tunuyán        ,Campo Los Andes       ,Tunuyán        ,Mendoza     
Tunuyán        ,Colonia Las Rosas     ,Tunuyán        ,Mendoza     
Tunuyán        ,El Manzano            ,Tunuyán        ,Mendoza     
Tunuyán        ,Los Sauces            ,Tunuyán        ,Mendoza     
Tunuyán        ,Tunuyán               ,Tunuyán        ,Mendoza     
Tunuyán        ,Vista Flores          ,Tunuyán        ,Mendoza     
Tupungato      ,Barrio Belgrano Norte ,Tupungato      ,Mendoza     
Tupungato      ,Cordón del Plata      ,Tupungato      ,Mendoza     
Tupungato      ,El Peral              ,Tupungato      ,Mendoza     
Tupungato      ,El Zampal             ,Tupungato      ,Mendoza     
Tupungato      ,La Arboleda           ,Tupungato      ,Mendoza     
Tupungato      ,San José              ,Tupungato      ,Mendoza     
Tupungato      ,Tupungato             ,Tupungato      ,Mendoza     
Tupungato      ,Tupungato             ,Tupungato      ,Mendoza     
Apóstoles      ,Apóstoles             ,Apóstoles      ,Misiones    
Apóstoles      ,Azara                 ,Azara          ,Misiones    
Apóstoles      ,Barrio Rural          ,Apóstoles      ,Misiones    
Apóstoles      ,Estación Apóstoles    ,Apóstoles      ,Misiones    
Apóstoles      ,Pindapoy              ,San José       ,Misiones    
Apóstoles      ,Rincón de Azara       ,Azara          ,Misiones    
Apóstoles      ,San José              ,San José       ,Misiones    
Apóstoles      ,Tres Capones          ,Tres Capones   ,Misiones    
Cainguás       ,Aristóbulo del Valle  ,Aristóbulo del ,Misiones    
Cainguás       ,Campo Grande          ,Campo Grande   ,Misiones    
Cainguás       ,Dos de Mayo           ,Dos de Mayo    ,Misiones    
Cainguás       ,Dos de Mayo           ,Dos de Mayo    ,Misiones    
Cainguás       ,Dos de Mayo           ,Dos de Mayo    ,Misiones    
Cainguás       ,Dos de Mayo Nucleo III,Dos de Mayo    ,Misiones    
Cainguás       ,Kilómetro 17          ,Campo Grande   ,Misiones    
Cainguás       ,1º de Mayo            ,Campo Grande   ,Misiones    
Cainguás       ,Pueblo Illia          ,Dos de Mayo    ,Misiones    
Cainguás       ,Salto Encantado       ,Aristóbulo del ,Misiones    
Candelaria     ,Barrio del Lago       ,Candelaria     ,Misiones    
Candelaria     ,Bonpland              ,Bonpland       ,Misiones    
Candelaria     ,Candelaria            ,Candelaria     ,Misiones    
Candelaria     ,Cerro Corá            ,Cerro Corá     ,Misiones    
Candelaria     ,Loreto                ,Loreto         ,Misiones    
Candelaria     ,Mártires              ,Mártires       ,Misiones    
Candelaria     ,Profundidad           ,Profundidad    ,Misiones    
Candelaria     ,Puerto Santa Ana      ,Santa Ana      ,Misiones    
Candelaria     ,Santa Ana             ,Santa Ana      ,Misiones    
Capital        ,Barrio Nuevo Garupa   ,Garupá         ,Misiones    
Capital        ,Garupá                ,Garupá         ,Misiones    
Capital        ,Nemesio Parma         ,Posadas        ,Misiones    
Capital        ,Posadas               ,Posadas        ,Misiones    
Concepción     ,Barra Concepción      ,Concepción de l,Misiones    
Concepción     ,Concepción de la Sierr,Concepción de l,Misiones    
Concepción     ,La Corita             ,Santa María    ,Misiones    
Concepción     ,Santa María           ,Santa María    ,Misiones    
Eldorado       ,Colonia Victoria      ,Colonia Victori,Misiones    
Eldorado       ,Eldorado              ,Eldorado       ,Misiones    
Eldorado       ,María Magdalena       ,Colonia Delicia,Misiones    
Eldorado       ,Nueva Delicia         ,Colonia Delicia,Misiones    
Eldorado       ,9 de Julio Kilómetro 2,9 de Julio     ,Misiones    
Eldorado       ,9 de Julio Kilómetro 2,9 de Julio     ,Misiones    
Eldorado       ,Pueblo Nuevo          ,Colonia Delicia,Misiones    
Eldorado       ,Puerto Mado           ,Colonia Delicia,Misiones    
Eldorado       ,Puerto Pinares        ,Eldorado       ,Misiones    
Eldorado       ,Santiago de Liniers   ,Santiago de Lin,Misiones    
Eldorado       ,Valle Hermoso         ,9 de Julio     ,Misiones    
Eldorado       ,Villa Roulet          ,Eldorado       ,Misiones    
General Manuel ,Comandante Andresito  ,Comandante A. G,Misiones    
General Manuel ,Bernardo de Irigoyen  ,Bernardo de Iri,Misiones    
General Manuel ,Caburei               ,Comandante A. G,Misiones    
General Manuel ,Dos Hermanas          ,Bernardo de Iri,Misiones    
General Manuel ,Integración           ,Comandante A. G,Misiones    
General Manuel ,Piñalito Norte        ,San Antonio    ,Misiones    
General Manuel ,Puerto Andresito      ,Comandante A. G,Misiones    
General Manuel ,Puerto Deseado        ,Comandante A. G,Misiones    
General Manuel ,San Antonio           ,San Antonio    ,Misiones    
Guaraní        ,El Soberbio           ,El Soberbio    ,Misiones    
Guaraní        ,Fracrán               ,San Vicente    ,Misiones    
Guaraní        ,San Vicente           ,San Vicente    ,Misiones    
Iguazú         ,Puerto Esperanza      ,Puerto Esperanz,Misiones    
Iguazú         ,Puerto Libertad       ,Libertad       ,Misiones    
Iguazú         ,Puerto Iguazú         ,Iguazú         ,Misiones    
Iguazú         ,Villa Cooperativa     ,Libertad       ,Misiones    
Iguazú         ,Colonia Wanda         ,Colonia Wanda  ,Misiones    
Leandro N. Alem,Almafuerte            ,Almafuerte     ,Misiones    
Leandro N. Alem,Arroyo del Medio      ,Arroyo del Medi,Misiones    
Leandro N. Alem,Caá - Yarí            ,Caa Yarí       ,Misiones    
Leandro N. Alem,Cerro Azul            ,Cerro Azul     ,Misiones    
Leandro N. Alem,Dos Arroyos           ,Dos Arroyos    ,Misiones    
Leandro N. Alem,Gobernador López      ,Gobernador Lópe,Misiones    
Leandro N. Alem,Leandro N. Alem       ,Leandro N. Alem,Misiones    
Leandro N. Alem,Olegario V. Andrade   ,Olegario V. And,Misiones    
Leandro N. Alem,Villa Libertad        ,Caa Yarí       ,Misiones    
Libertador Gene,Capioví               ,Capioví        ,Misiones    
Libertador Gene,Capioviciño           ,Puerto Rico    ,Misiones    
Libertador Gene,El Alcázar            ,El Alcázar     ,Misiones    
Libertador Gene,Garuhapé              ,Garuhapé       ,Misiones    
Libertador Gene,Mbopicuá              ,Puerto Rico    ,Misiones    
Libertador Gene,Puerto Leoni          ,Leoni          ,Misiones    
Libertador Gene,Puerto Rico           ,Puerto Rico    ,Misiones    
Libertador Gene,Ruiz de Montoya       ,Ruiz de Montoya,Misiones    
Libertador Gene,San Alberto           ,Puerto Rico    ,Misiones    
Libertador Gene,San Gotardo           ,Capioví        ,Misiones    
Libertador Gene,San Miguel            ,Garuhapé       ,Misiones    
Libertador Gene,Villa Akerman         ,Capioví        ,Misiones    
Libertador Gene,Villa Urrutia         ,El Alcázar     ,Misiones    
Montecarlo     ,Barrio Cuatro Bocas   ,Montecarlo     ,Misiones    
Montecarlo     ,Barrio Guatambu       ,Montecarlo     ,Misiones    
Montecarlo     ,Bario Ita             ,Montecarlo     ,Misiones    
Montecarlo     ,Caraguatay            ,Caraguatay     ,Misiones    
Montecarlo     ,Laharrague            ,Montecarlo     ,Misiones    
Montecarlo     ,Montecarlo            ,Montecarlo     ,Misiones    
Montecarlo     ,Piray Kilómetro 18    ,Puerto Piray   ,Misiones    
Montecarlo     ,Puerto Piray          ,Puerto Piray   ,Misiones    
Montecarlo     ,Tarumá                ,Caraguatay     ,Misiones    
Montecarlo     ,Villa Parodi          ,Montecarlo     ,Misiones    
Oberá          ,Colonia Alberdi       ,Colonia Alberdi,Misiones    
Oberá          ,Barrio Escuela 461    ,Los Helechos   ,Misiones    
Oberá          ,Barrio Escuela 633    ,Campo Ramón    ,Misiones    
Oberá          ,Campo Ramón           ,Campo Ramón    ,Misiones    
Oberá          ,Campo Viera           ,Campo Viera    ,Misiones    
